CustomerKey,First Name,Last Name,Full Name,GENDER,EmailAddress,Address,Date FirstPurchase,Phone,Customer City
11191,Kristi,Perez,Kristi Perez,FEMALE,kristi39@adventure-works.com,1769 Lislin Ct,2021-08-11,123-555-0181,Colma
11192,James,Brown,James Brown,MALE,james79@adventure-works.com,673 Old Mountain View Dr.,2023-06-23,725-555-0117,Seattle
11193,Ian,Gray,Ian Gray,MALE,ian72@adventure-works.com,5941 Gill Dr.,2023-02-25,596-555-0190,Woodburn
11194,Jacqueline,Price,Jacqueline Price,FEMALE,jacqueline0@adventure-works.com,872 Mark Twain Dr,2023-03-13,266-555-0112,Palo Alto
11195,Megan,Henderson,Megan Henderson,FEMALE,megan55@adventure-works.com,8411 Mt. Olivet Place,2023-04-14,560-555-0150,Renton
11196,Alfredo,Romero,Alfredo Romero,MALE,alfredo10@adventure-works.com,2499 Greendell Pl,2023-03-03,342-555-0110,Beaverton
11197,Andrea,Morris,Andrea Morris,FEMALE,andrea18@adventure-works.com,1883 Green View Court,2023-05-02,715-555-0178,Seattle
11198,Brooke,Sanders,Brooke Sanders,FEMALE,brooke3@adventure-works.com,5192 Dumbarton Drive,2023-02-05,215-555-0156,Santa Cruz
11199,Jacqueline,Bennett,Jacqueline Bennett,FEMALE,jacqueline1@adventure-works.com,8948 Chinquapin Court,2023-03-18,413-555-0174,Burlingame
11200,Jason,Griffin,Jason Griffin,MALE,jason18@adventure-works.com,7239 Nicholas Drive,2023-02-07,232-555-0160,Victoria
11201,Amanda,Foster,Amanda Foster,FEMALE,amanda37@adventure-works.com,3984 San Francisco,2023-07-01,505-555-0159,Santa Monica
11202,Alexia,Price,Alexia Price,FEMALE,alexia0@adventure-works.com,2079 Wellington Ct,2023-09-15,552-555-0118,Lakewood
11203,Luis,Diaz,Luis Diaz,MALE,luis21@adventure-works.com,3682 Diablo View Road,2023-02-20,171-555-0126,Port Hammond
11204,Destiny,Rivera,Destiny Rivera,FEMALE,destiny33@adventure-works.com,6965 Appalachian Drive,2023-08-09,743-555-0111,Beaverton
11205,Abby,Fernandez,Abby Fernandez,FEMALE,abby13@adventure-works.com,8330 Glenside Court,2023-07-27,134-555-0119,Burien
11206,Blake,Flores,Blake Flores,MALE,blake60@adventure-works.com,9410 Ferry St.,2023-05-11,975-555-0163,Lynnwood
11207,Danielle,Cox,Danielle Cox,FEMALE,danielle12@adventure-works.com,2346 Wren Ave,2023-01-31,396-555-0158,Renton
11208,Maria,Reed,Maria Reed,FEMALE,maria4@adventure-works.com,1413 Bridgeview St,2023-03-04,156-555-0163,Glendale
11209,Allison,Evans,Allison Evans,FEMALE,allison21@adventure-works.com,3515 Sutton Circle,2023-03-25,988-555-0151,Lincoln Acres
11210,Edward,Wood,Edward Wood,MALE,edward50@adventure-works.com,1039 Adelaide St.,2023-05-06,229-555-0114,West Covina
11211,Samantha,Russell,Samantha Russell,FEMALE,samantha42@adventure-works.com,9256 Village Oaks Dr.,2023-02-01,547-555-0121,Haney
11212,Chloe,Campbell,Chloe Campbell,FEMALE,chloe4@adventure-works.com,3562 East Ave.,2023-01-30,205-555-0169,Metchosin
11213,Stephanie,Murphy,Stephanie Murphy,FEMALE,stephanie11@adventure-works.com,5514 Grant Street,2023-03-28,293-555-0151,Edmonds
11214,Charles,Miller,Charles Miller,MALE,charles9@adventure-works.com,2719 Little Dr,2023-08-14,389-555-0115,Milwaukie
11215,Ana,Perry,Ana Perry,FEMALE,ana7@adventure-works.com,3114 Arlington Way,2023-02-15,446-555-0134,Royal Oak
11216,Jasmine,Torres,Jasmine Torres,FEMALE,jasmine32@adventure-works.com,8328 San Francisco,2021-08-15,939-555-0130,Portland
11217,Natalie,Adams,Natalie Adams,FEMALE,natalie58@adventure-works.com,6592 Bent Tree Lane,2021-08-10,300-555-0150,Portland
11218,Olivia,Brown,Olivia Brown,FEMALE,olivia4@adventure-works.com,3964 Stony Hill Circle,2023-02-28,414-555-0147,Tacoma
11219,Charles,Cook,Charles Cook,MALE,charles69@adventure-works.com,6871 Bel Air Dr.,2023-10-29,755-555-0111,Woodburn
11220,Erica,Huang,Erica Huang,FEMALE,erica5@adventure-works.com,9142 All Ways Drive,2023-03-14,618-555-0157,Colma
11221,Nathan,Perry,Nathan Perry,MALE,nathan3@adventure-works.com,9714 Nicholas Drive,2023-04-07,271-555-0191,Lakewood
11222,Alexandra,Rivera,Alexandra Rivera,FEMALE,alexandra11@adventure-works.com,4999 Corte Segunda,2023-11-01,488-555-0143,Santa Monica
11223,Hailey,Patterson,Hailey Patterson,FEMALE,hailey30@adventure-works.com,5045 Vancouver Way,2023-01-29,480-555-0126,Langley
11224,Tiffany,Li,Tiffany Li,FEMALE,tiffany3@adventure-works.com,6404 Del Mar Ave,2021-08-07,197-555-0118,Burien
11225,Madison,Lee,Madison Lee,FEMALE,madison22@adventure-works.com,5927 Seaview Avenue,2023-06-22,471-555-0142,Renton
11226,Sydney,Ross,Sydney Ross,FEMALE,sydney26@adventure-works.com,5252 Santa Fe,2023-02-21,219-555-0146,W. Linn
11227,Marshall,Chavez,Marshall Chavez,MALE,marshall35@adventure-works.com,9022 Estudillo Street,2021-08-03,712-555-0116,Colma
11228,Ashley,Jones,Ashley Jones,FEMALE,ashley3@adventure-works.com,7681 Willow Pass Road,2023-10-25,996-555-0169,El Cajon
11229,Adrian,Stewart,Adrian Stewart,MALE,adrian21@adventure-works.com,6898 Shaw Rd.,2023-07-27,812-555-0122,Redwood City
11230,Amber,Turner,Amber Turner,FEMALE,amber4@adventure-works.com,6345 Ridge Circle,2023-07-16,155-555-0131,Santa Monica
11231,Dennis,Zhang,Dennis Zhang,MALE,dennis1@adventure-works.com,3951 Calle Verde Drive,2023-02-10,710-555-0134,Bremerton
11232,Hailey,Bryant,Hailey Bryant,FEMALE,hailey38@adventure-works.com,2828 Rogers Ave.,2023-09-20,156-555-0195,Everett
11233,Todd,Li,Todd Li,MALE,todd5@adventure-works.com,5897 Scottsdale Rd.,2023-02-08,680-555-0147,Berkeley
11234,Anna,Griffin,Anna Griffin,FEMALE,anna46@adventure-works.com,7221 Peachwillow Street,2023-02-08,965-555-0146,Long Beach
11235,Angel,Stewart,Angel Stewart,MALE,angel24@adventure-works.com,2585 La Salle Ct.,2023-07-04,540-555-0122,Ballard
11236,Jeremy,Butler,Jeremy Butler,MALE,jeremy29@adventure-works.com,8811 The Trees Dr.,2023-10-03,980-555-0117,Bellingham
11237,Clarence,Anand,Clarence Anand,MALE,clarence36@adventure-works.com,Welt Platz 6,2021-09-05,1 (11) 500 555-0191,Solingen
11238,Mayra,Prasad,Mayra Prasad,FEMALE,mayra9@adventure-works.com,1119 Elderwood Dr.,2021-01-06,1 (11) 500 555-0116,Birmingham
11239,Latoya,Goel,Latoya Goel,FEMALE,latoya18@adventure-works.com,8154 Pheasant Circle,2021-01-19,1 (11) 500 555-0149,London
11240,Anne,Hernandez,Anne Hernandez,FEMALE,anne4@adventure-works.com,76 Woodcrest Dr.,2021-02-27,1 (11) 500 555-0119,Watford
11241,Lisa,Cai,Lisa Cai,FEMALE,lisa24@adventure-works.com,"102, rue de Berri",2022-09-10,1 (11) 500 555-0125,Les Ulis
11242,Larry,Munoz,Larry Munoz,MALE,larry9@adventure-works.com,Midi-Couleurs,2022-09-19,1 (11) 500 555-0193,Versailles
11243,Robin,Alvarez,Robin Alvarez,FEMALE,robin2@adventure-works.com,4086 Emmons Canyon Lane,2021-02-21,1 (11) 500 555-0198,Esher-Molesey
11244,Alexis,Coleman,Alexis Coleman,FEMALE,alexis28@adventure-works.com,7140 Camelback Road,2021-02-12,1 (11) 500 555-0115,Runcorn
11245,Ricky,Vazquez,Ricky Vazquez,MALE,ricky15@adventure-works.com,Roßstr 9928,2021-09-26,1 (11) 500 555-0147,Hamburg
11246,Latasha,Rubio,Latasha Rubio,FEMALE,latasha21@adventure-works.com,Alderstr 7690,2021-10-03,1 (11) 500 555-0178,Hamburg
11247,Claudia,Zhou,Claudia Zhou,FEMALE,claudia7@adventure-works.com,6516 Beauer Lane,2021-02-18,1 (11) 500 555-0116,Lancaster
11248,Tristan,Alexander,Tristan Alexander,MALE,tristan19@adventure-works.com,"88, avenue des Champs-Elysées",2023-07-14,1 (11) 500 555-0124,Saint-Denis
11249,Cindy,Patel,Cindy Patel,FEMALE,cindy3@adventure-works.com,Essener Straße 123,2021-10-09,1 (11) 500 555-0149,Sulzbach Taunus
11250,Shannon,Liu,Shannon Liu,FEMALE,shannon4@adventure-works.com,4185 Keywood Ct.,2021-03-17,1 (11) 500 555-0119,Woolston
11251,Xavier,Long,Xavier Long,MALE,xavier51@adventure-works.com,9245 Dantley Way,2023-10-18,243-555-0114,Haney
11252,Nicholas,Thompson,Nicholas Thompson,MALE,nicholas16@adventure-works.com,504 O St.,2021-08-14,377-555-0147,Lemon Grove
11253,José,Hernandez,José Hernandez,MALE,josé54@adventure-works.com,5703 Donald Dr.,2023-03-01,712-555-0130,Victoria
11254,Johnathan,Vance,Johnathan Vance,MALE,johnathan5@adventure-works.com,9430 Versailles Pl,2023-11-23,494-555-0166,Burien
11255,Colin,Lin,Colin Lin,MALE,colin8@adventure-works.com,6083 San Jose,2023-02-23,599-555-0132,Burien
11256,Katelyn,Hernandez,Katelyn Hernandez,FEMALE,katelyn42@adventure-works.com,7496 Deerfield Dr.,2023-04-15,249-555-0116,Lynnwood
11257,Jacqueline,Powell,Jacqueline Powell,FEMALE,jacqueline9@adventure-works.com,4076 Northwood Dr,2021-08-24,796-555-0111,Newport Beach
11258,Xavier,Hill,Xavier Hill,MALE,xavier26@adventure-works.com,2707 Virgil Street,2023-05-21,559-555-0149,Palo Alto
11259,Victoria,Stewart,Victoria Stewart,FEMALE,victoria24@adventure-works.com,3623 Barquentine Court,2021-09-04,230-555-0139,Salem
11260,Katelyn,Kelly,Katelyn Kelly,FEMALE,katelyn1@adventure-works.com,7085 Solano Drive,2023-02-05,507-555-0132,Burlingame
11261,Stephanie,Collins,Stephanie Collins,FEMALE,stephanie52@adventure-works.com,2868 Central Avenue,2021-09-27,209-555-0173,San Diego
11262,Jennifer,Simmons,Jennifer Simmons,FEMALE,jennifer88@adventure-works.com,7959 Mt. Wilson Way,2023-02-27,148-555-0115,Port Hammond
11263,Trinity,Richardson,Trinity Richardson,FEMALE,trinity9@adventure-works.com,3063 Blue Jay Drive,2021-08-29,111-555-0116,Burien
11264,Eduardo,Martin,Eduardo Martin,MALE,eduardo13@adventure-works.com,5137 Pheasant Court,2023-01-02,342-555-0195,Issaquah
11265,Elizabeth,Jones,Elizabeth Jones,FEMALE,elizabeth7@adventure-works.com,2253 Firestone Dr.,2023-01-03,941-555-0110,Kirkland
11266,Taylor,Howard,Taylor Howard,FEMALE,taylor14@adventure-works.com,7396 Stratton Circle,2021-09-10,162-555-0131,Port Orchard
11267,David,Diaz,David Diaz,MALE,david55@adventure-works.com,2075 Browse Ct,2021-09-17,613-555-0119,Burlingame
11268,Katelyn,Carter,Katelyn Carter,FEMALE,katelyn33@adventure-works.com,3050 Monte Cresta Avenue,2023-05-29,103-555-0195,Coronado
11269,Ryan,Foster,Ryan Foster,MALE,ryan19@adventure-works.com,5376 Sahara Drive,2023-08-22,961-555-0133,Daly City
11270,Robert,Lee,Robert Lee,MALE,robert82@adventure-works.com,5461 Camino Verde Ct.,2021-09-10,447-555-0174,Lakewood
11271,Danielle,Reed,Danielle Reed,FEMALE,danielle23@adventure-works.com,6683 Carrick Ct,2021-09-27,136-555-0114,San Francisco
11272,Lauren,Martinez,Lauren Martinez,FEMALE,lauren35@adventure-works.com,4357 Tosca Way,2021-09-19,977-555-0117,Beverly Hills
11273,Nathan,Lal,Nathan Lal,MALE,nathan26@adventure-works.com,7064 Cypress Ave,2023-05-14,147-555-0121,La Jolla
11274,Kyle,Foster,Kyle Foster,MALE,kyle11@adventure-works.com,5617 Landing Dr,2021-08-29,846-555-0126,Bellingham
11275,Jenny,Rai,Jenny Rai,FEMALE,jenny40@adventure-works.com,1440 Willow Pass Dr.,2021-08-30,780-555-0119,Colma
11276,Nancy,Chapman,Nancy Chapman,FEMALE,nancy7@adventure-works.com,1480 Shoenic,2023-01-29,909-555-0129,Cliffside
11277,Charles,Jackson,Charles Jackson,MALE,charles15@adventure-works.com,3400 Folson Drive,2023-02-02,194-555-0175,Royal Oak
11278,Jonathan,Phillips,Jonathan Phillips,MALE,jonathan35@adventure-works.com,8772 Rock Creek Way,2021-09-16,967-555-0176,Edmonds
11279,Amanda,Cook,Amanda Cook,FEMALE,amanda3@adventure-works.com,9187 Vista Del Sol,2023-03-03,252-555-0177,Everett
11280,Robert,Collins,Robert Collins,MALE,robert45@adventure-works.com,5271 Sierra Road,2023-07-01,966-555-0171,Lynnwood
11281,Megan,Barnes,Megan Barnes,FEMALE,megan53@adventure-works.com,40 Ellis St.,2021-09-13,807-555-0156,Burbank
11282,Christian,Thomas,Christian Thomas,MALE,christian46@adventure-works.com,5205 Coralie Drive,2021-08-31,692-555-0172,Burien
11283,Arturo,Lal,Arturo Lal,MALE,arturo33@adventure-works.com,4593 Mendouno Dr.,2023-05-29,638-555-0164,Berkeley
11284,Theresa,Serrano,Theresa Serrano,FEMALE,theresa12@adventure-works.com,9007 S Royal Links Circle,2023-02-06,777-555-0162,Chula Vista
11285,Jeremy,Anderson,Jeremy Anderson,MALE,jeremy2@adventure-works.com,7655 Greer Ave,2023-07-27,940-555-0176,Fremont
11286,Hunter,Griffin,Hunter Griffin,MALE,hunter16@adventure-works.com,4079 Redbird Lane,2021-09-21,410-555-0148,Torrance
11287,Henry,Garcia,Henry Garcia,MALE,henry16@adventure-works.com,3268 Hazelwood Lane,2023-01-29,282-555-0185,Cliffside
11288,Cindy,Sanchez,Cindy Sanchez,FEMALE,cindy19@adventure-works.com,7062 Starflower Drive,2023-03-05,198-555-0118,Burbank
11289,Maria,Carter,Maria Carter,FEMALE,maria53@adventure-works.com,8603 Elmhurst Lane,2021-09-08,239-555-0158,Downey
11290,Katelyn,Sanchez,Katelyn Sanchez,FEMALE,katelyn26@adventure-works.com,8869 Climbing Vine Court,2021-09-20,395-555-0150,Lakewood
11291,Jenna,Wright,Jenna Wright,FEMALE,jenna19@adventure-works.com,232 Pinnacle Drive,2021-09-04,118-555-0191,Lemon Grove
11292,Seth,Phillips,Seth Phillips,MALE,seth42@adventure-works.com,4361 Loftus Road,2021-09-15,980-555-0196,San Gabriel
11293,Luke,Long,Luke Long,MALE,luke28@adventure-works.com,3177 Dover Way,2023-02-24,786-555-0117,Port Orchard
11294,Dalton,Clark,Dalton Clark,MALE,dalton18@adventure-works.com,4381 Amazonas,2023-09-25,388-555-0195,Issaquah
11295,Taylor,Lewis,Taylor Lewis,FEMALE,taylor67@adventure-works.com,8827 Ward Court,2021-09-25,291-555-0174,Concord
11296,Haley,Richardson,Haley Richardson,FEMALE,haley10@adventure-works.com,6203 Laurel Drive,2021-09-01,620-555-0129,Everett
11297,Noah,Coleman,Noah Coleman,MALE,noah2@adventure-works.com,5562 Galindo Street,2021-09-26,847-555-0167,Burbank
11298,Jon,Luo,Jon Luo,MALE,jon46@adventure-works.com,3560 River Rock Lane,2021-09-12,127-555-0189,Chula Vista
11299,Orlando,Vazquez,Orlando Vazquez,MALE,orlando14@adventure-works.com,8547 Catherine Way,2021-09-26,757-555-0143,Burbank
11300,Fernando,Barnes,Fernando Barnes,MALE,fernando47@adventure-works.com,7633 Greenhills Circle,2023-01-31,469-555-0125,N. Vancouver
11301,Cameron,Rodriguez,Cameron Rodriguez,MALE,cameron38@adventure-works.com,1217 Mariposa,2023-06-09,727-555-0119,Ballard
11302,Spencer,Russell,Spencer Russell,MALE,spencer22@adventure-works.com,2396 Mink Court,2021-09-06,834-555-0131,Corvallis
11303,Julia,Coleman,Julia Coleman,FEMALE,julia72@adventure-works.com,3128 Ramsey Circle,2021-09-02,907-555-0170,Edmonds
11304,Julia,Garcia,Julia Garcia,FEMALE,julia38@adventure-works.com,6179 Mt. Hamilton Dr.,2023-03-20,923-555-0183,Portland
11305,Sean,Evans,Sean Evans,MALE,sean31@adventure-works.com,7118 Elliott Dr.,2023-03-25,791-555-0174,Chula Vista
11306,Micah,Zhou,Micah Zhou,MALE,micah19@adventure-works.com,6105 Brownstone Rd,2023-06-30,497-555-0185,Coronado
11307,Hunter,Rodriguez,Hunter Rodriguez,MALE,hunter53@adventure-works.com,4343 Cook Street,2021-09-04,996-555-0142,Daly City
11308,Ian,Gonzales,Ian Gonzales,MALE,ian57@adventure-works.com,7122 Athene Dr.,2023-09-07,904-555-0153,Oregon City
11309,Victoria,Lewis,Victoria Lewis,FEMALE,victoria20@adventure-works.com,4426 Tanager Road,2023-07-09,586-555-0191,Beaverton
11310,Erin,Sanders,Erin Sanders,FEMALE,erin7@adventure-works.com,7541 Black Point Pl,2023-08-12,233-555-0160,San Francisco
11311,Gabrielle,Lopez,Gabrielle Lopez,FEMALE,gabrielle63@adventure-works.com,8619 Parkside Dr.,2023-04-18,783-555-0174,Lynnwood
11312,Sara,Richardson,Sara Richardson,FEMALE,sara10@adventure-works.com,7375 Kipling Court,2023-05-17,296-555-0174,Lynnwood
11313,Trevor,Jenkins,Trevor Jenkins,MALE,trevor6@adventure-works.com,4697 Yosemite Dr.,2023-05-07,120-555-0129,Port Orchard
11314,Mya,Flores,Mya Flores,FEMALE,mya13@adventure-works.com,8439 Rio Grande Drive,2023-02-25,522-555-0140,Issaquah
11315,Hailey,Ward,Hailey Ward,FEMALE,hailey12@adventure-works.com,6321 Maya,2023-05-20,767-555-0151,Port Orchard
11316,Luke,Allen,Luke Allen,MALE,luke52@adventure-works.com,419 Deermeadow Way,2023-01-12,786-555-0133,Langford
11317,Victoria,Russell,Victoria Russell,FEMALE,victoria66@adventure-works.com,9268 Keller Ridge,2021-09-01,663-555-0197,Salem
11318,Jessica,Wilson,Jessica Wilson,FEMALE,jessica54@adventure-works.com,1652 Willcrest Circle,2023-10-17,702-555-0180,Edmonds
11319,Jade,Bailey,Jade Bailey,FEMALE,jade13@adventure-works.com,8119 Northridge Ct,2021-09-09,819-555-0160,Oakland
11320,Morgan,Hill,Morgan Hill,FEMALE,morgan19@adventure-works.com,6951 Harmony Way,2023-06-15,510-555-0120,Glendale
11321,Terrance,Raman,Terrance Raman,MALE,terrance9@adventure-works.com,2297 Via Valencia,2023-02-23,879-555-0124,Burien
11322,Sydney,Garcia,Sydney Garcia,FEMALE,sydney78@adventure-works.com,252 Hemlock Drive,2023-03-24,783-555-0116,Bremerton
11323,Jose,Patterson,Jose Patterson,MALE,jose33@adventure-works.com,648 Newport Drive,2021-09-10,768-555-0153,Daly City
11324,Zachary,Anderson,Zachary Anderson,MALE,zachary39@adventure-works.com,2476 Mt. Whitney Way,2021-09-26,693-555-0118,Glendale
11325,Elijah,Ross,Elijah Ross,MALE,elijah7@adventure-works.com,6679 Cornelius Dr,2021-09-19,409-555-0142,Seattle
11326,Rafael,Xie,Rafael Xie,MALE,rafael26@adventure-works.com,369 Peabody Road,2021-09-15,663-555-0137,Beverly Hills
11327,Jaime,Moreno,Jaime Moreno,MALE,jaime48@adventure-works.com,83 Mountain View Blvd,2021-09-26,457-555-0178,Burbank
11328,Julian,Griffin,Julian Griffin,MALE,julian20@adventure-works.com,7398 Withersed Lane,2023-01-05,636-555-0197,Newton
11329,Andy,Alvarez,Andy Alvarez,MALE,andy9@adventure-works.com,9466 Morning Glory Dr.,2021-09-25,367-555-0172,Concord
11330,Ryan,Thompson,Ryan Thompson,MALE,ryan38@adventure-works.com,3407 Pinon Dr.,2023-02-12,138-555-0142,Oak Bay
11331,Samantha,Jenkins,Samantha Jenkins,FEMALE,samantha32@adventure-works.com,1046 Cloverleaf Circle,2023-02-07,936-555-0152,Shawnee
11332,Deanna,Ramos,Deanna Ramos,FEMALE,deanna44@adventure-works.com,Roßstr 9938,2021-10-15,1 (11) 500 555-0138,Berlin
11333,Emily,Miller,Emily Miller,FEMALE,emily6@adventure-works.com,9075 Calle Verde,2021-03-21,1 (11) 500 555-0110,Newcastle upon Tyne
11334,Nicole,Brown,Nicole Brown,FEMALE,nicole4@adventure-works.com,1135 W St.,2021-03-04,1 (11) 500 555-0187,Stoke-on-Trent
11335,Carla,Raman,Carla Raman,FEMALE,carla14@adventure-works.com,Winterfeldtstr 255,2021-10-23,1 (11) 500 555-0124,Hof
11336,Shaun,Raji,Shaun Raji,MALE,shaun21@adventure-works.com,"44, rue du Départ",2022-09-27,1 (11) 500 555-0122,Paris
11337,Jerome,Romero,Jerome Romero,MALE,jerome7@adventure-works.com,7289 Brookview Dr.,2021-03-09,1 (11) 500 555-0112,Watford
11338,Frank,Navarro,Frank Navarro,MALE,frank17@adventure-works.com,Buergermeister-ulrich-str 2987,2021-10-11,1 (11) 500 555-0139,Bonn
11339,Dennis,She,Dennis She,MALE,dennis25@adventure-works.com,"828, rue de Berri",2022-10-07,1 (11) 500 555-0141,Paris
11340,Melody,Munoz,Melody Munoz,FEMALE,melody8@adventure-works.com,"9, avenue Reille",2022-10-27,1 (11) 500 555-0147,Paris
11341,Randy,Zeng,Randy Zeng,MALE,randy24@adventure-works.com,2334 Brandywine Way,2021-04-11,1 (11) 500 555-0144,Cheltenham
11342,Marshall,Wang,Marshall Wang,MALE,marshall0@adventure-works.com,"68062, rue des Grands Champs",2023-07-12,1 (11) 500 555-0161,Boulogne-sur-Mer
11343,Arthur,Carlson,Arthur Carlson,MALE,arthur41@adventure-works.com,6507 Fieldcrest Dr.,2021-04-04,1 (11) 500 555-0166,Oxon
11344,Jessie,Jimenez,Jessie Jimenez,FEMALE,jessie3@adventure-works.com,5723 C Wharton Way,2021-05-13,1 (11) 500 555-0193,Oxford
11345,Robin,Ramos,Robin Ramos,FEMALE,robin13@adventure-works.com,"6, rue de l´Esplanade",2022-10-22,1 (11) 500 555-0111,Tremblay-en-France
11346,Deanna,Gutierrez,Deanna Gutierrez,FEMALE,deanna37@adventure-works.com,Attaché de Presse,2022-10-01,1 (11) 500 555-0112,Paris
11347,Roy,Navarro,Roy Navarro,MALE,roy30@adventure-works.com,Viktoria-Luise-Platz 43,2023-03-16,1 (11) 500 555-0137,Braunschweig
11348,Shawn,Rai,Shawn Rai,MALE,shawn19@adventure-works.com,Westheimer Straße 7606,2023-03-31,1 (11) 500 555-0117,Paderborn
11349,Mindy,Luo,Mindy Luo,FEMALE,mindy10@adventure-works.com,Brunnenstr 7566,2024-01-13,1 (11) 500 555-0194,München
11350,Cara,Zhou,Cara Zhou,FEMALE,cara5@adventure-works.com,7280 Greendell Pl,2023-02-05,1 (11) 500 555-0118,Peterborough
11351,Anne,Ramos,Anne Ramos,FEMALE,anne19@adventure-works.com,7113 Eastgate Ave.,2021-06-12,1 (11) 500 555-0148,London
11352,Raymond,Rodriguez,Raymond Rodriguez,MALE,raymond20@adventure-works.com,"24, impasse Ste-Madeleine",2023-05-01,1 (11) 500 555-0131,Pantin
11353,Carrie,Ortega,Carrie Ortega,FEMALE,carrie19@adventure-works.com,1883 Cowell Rd.,2021-06-12,1 (11) 500 555-0111,Warrington
11354,Deanna,Suarez,Deanna Suarez,FEMALE,deanna45@adventure-works.com,Dunckerstr 22525,2023-12-03,1 (11) 500 555-0146,Grevenbroich
11355,Roberto,Gutierrez,Roberto Gutierrez,MALE,roberto11@adventure-works.com,3545 Chickpea Ct.,2023-09-26,1 (11) 500 555-0124,Wokingham
11356,Terrence,Carson,Terrence Carson,MALE,terrence15@adventure-works.com,6613 Thornhill Place,2021-05-10,1 (11) 500 555-0189,Lavender Bay
11357,Ramon,Ye,Ramon Ye,MALE,ramon9@adventure-works.com,3245 Vista Oak Dr.,2021-06-18,1 (11) 500 555-0143,Caloundra
11358,Cynthia,Malhotra,Cynthia Malhotra,FEMALE,cynthia9@adventure-works.com,6757 Pamplona Ct.,2021-06-28,1 (11) 500 555-0187,Coffs Harbour
11359,Jarrod,Prasad,Jarrod Prasad,MALE,jarrod9@adventure-works.com,7657 H St.,2021-06-13,1 (11) 500 555-0154,Malabar
11360,Tyrone,Serrano,Tyrone Serrano,MALE,tyrone15@adventure-works.com,3767 View Dr.,2021-06-27,1 (11) 500 555-0176,Rockhampton
11361,Cindy,Ramos,Cindy Ramos,FEMALE,cindy22@adventure-works.com,6565 Jamie Way,2023-10-01,1 (11) 500 555-0173,Newcastle
11362,Damien,Shan,Damien Shan,MALE,damien26@adventure-works.com,5312 Riverwood Circle,2023-03-29,1 (11) 500 555-0142,Cranbourne
